 ********* BEGIN READER ****************************
 
 Nucleus            :  Se  34  96
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 6   7) <--> ( 8   3)       -0.370835      0.010578      0.008089   WU     2.704214      2.067929
 ( 6   7) <--> ( 8   4)        0.037537      0.000108      0.000083   WU     0.027707      0.021188
 ( 6   7) <--> ( 8   5)        0.020689      0.000033      0.000025   WU     0.008417      0.006437
 ( 6   7) <--> ( 8   6)       -0.078582      0.000475      0.000363   WU     0.121430      0.092858
 ( 6   7) <--> ( 8   7)       -1.993738      0.305769      0.233823   WU    78.165537     59.773646
 ( 6   7) <--> ( 8   8)       -0.000492      0.000000      0.000000   WU     0.000005      0.000004
 ( 6   7) <--> ( 8   9)        0.208653      0.003349      0.002561   WU     0.856109      0.654671
 ( 6   7) <--> ( 8  10)       -0.157248      0.001902      0.001455   WU     0.486239      0.371830
 ( 6   8) <--> ( 8   1)       -0.010277      0.000008      0.000006   WU     0.002077      0.001588
 ( 6   8) <--> ( 8   2)        0.043277      0.000144      0.000110   WU     0.036829      0.028164
 ( 6   8) <--> ( 8   3)       -0.040386      0.000125      0.000096   WU     0.032073      0.024526
 ( 6   8) <--> ( 8   4)       -0.631251      0.030652      0.023440   WU     7.835788      5.992074
 ( 6   8) <--> ( 8   5)       -0.204330      0.003212      0.002456   WU     0.820999      0.627823
 ( 6   8) <--> ( 8   6)        0.810101      0.050482      0.038604   WU    12.904991      9.868522
 ( 6   8) <--> ( 8   7)       -0.035256      0.000096      0.000073   WU     0.024443      0.018692
 ( 6   8) <--> ( 8   8)        1.561730      0.187616      0.143471   WU    47.961316     36.676300
 ( 6   8) <--> ( 8   9)       -0.502557      0.019428      0.014857   WU     4.966486      3.797901
 ( 6   8) <--> ( 8  10)       -0.095189      0.000697      0.000533   WU     0.178177      0.136253
 ( 6   9) <--> ( 8   1)       -0.020323      0.000032      0.000024   WU     0.008122      0.006211
 ( 6   9) <--> ( 8   2)        0.005242      0.000002      0.000002   WU     0.000540      0.000413
 ( 6   9) <--> ( 8   3)        0.282711      0.006148      0.004702   WU     1.571681      1.201874
 ( 6   9) <--> ( 8   4)       -0.689347      0.036554      0.027953   WU     9.344462      7.145765
 ( 6   9) <--> ( 8   5)       -0.332075      0.008483      0.006487   WU     2.168454      1.658229
 ( 6   9) <--> ( 8   6)       -0.138268      0.001471      0.001125   WU     0.375943      0.287486
 ( 6   9) <--> ( 8   7)        0.520326      0.020826      0.015926   WU     5.323901      4.071219
 ( 6   9) <--> ( 8   8)        0.484259      0.018039      0.013795   WU     4.611423      3.526382
 ( 6   9) <--> ( 8   9)        0.300249      0.006935      0.005303   WU     1.772726      1.355614
 ( 6   9) <--> ( 8  10)        2.155189      0.357295      0.273226   WU    91.337585     69.846389
 ( 6  10) <--> ( 8   1)        0.032074      0.000079      0.000061   WU     0.020229      0.015470
 ( 6  10) <--> ( 8   2)       -0.046352      0.000165      0.000126   WU     0.042249      0.032308
 ( 6  10) <--> ( 8   3)        1.008751      0.078275      0.059858   WU    20.010012     15.301774
 ( 6  10) <--> ( 8   4)        0.210223      0.003400      0.002600   WU     0.869040      0.664560
 ( 6  10) <--> ( 8   5)       -0.357450      0.009828      0.007516   WU     2.512519      1.921338
 ( 6  10) <--> ( 8   6)       -0.118309      0.001077      0.000823   WU     0.275244      0.210480
 ( 6  10) <--> ( 8   7)        0.219328      0.003700      0.002830   WU     0.945946      0.723370
 ( 6  10) <--> ( 8   8)       -0.020559      0.000033      0.000025   WU     0.008311      0.006356
 ( 6  10) <--> ( 8   9)        0.011927      0.000011      0.000008   WU     0.002797      0.002139
 ( 6  10) <--> ( 8  10)        0.008652      0.000006      0.000004   WU     0.001472      0.001126
 ( 7   1) <--> ( 7   1)        0.062402      0.041789   (eb)
 ( 7   2) <--> ( 7   1)        1.037726      0.071792      0.071792   WU    18.352559     18.352559
 ( 7   2) <--> ( 7   2)       -0.593452     -0.397412   (eb)
 ( 7   3) <--> ( 7   1)        0.135196      0.001219      0.001219   WU     0.311499      0.311499
 ( 7   3) <--> ( 7   2)        0.454180      0.013752      0.013752   WU     3.515493      3.515493
 ( 7   3) <--> ( 7   3)       -0.241581     -0.161777   (eb)
 ( 7   4) <--> ( 7   1)       -0.148683      0.001474      0.001474   WU     0.376749      0.376749
 ( 7   4) <--> ( 7   2)       -1.146105      0.087570      0.087570   WU    22.386164     22.386164
 ( 7   4) <--> ( 7   3)       -0.039892      0.000106      0.000106   WU     0.027121      0.027121
 ( 7   4) <--> ( 7   4)       -0.148186     -0.099234   (eb)
 ( 7   5) <--> ( 7   1)        0.025587      0.000044      0.000044   WU     0.011158      0.011158
 ( 7   5) <--> ( 7   2)       -0.003379      0.000001      0.000001   WU     0.000195      0.000195
 ( 7   5) <--> ( 7   3)        1.124466      0.084295      0.084295   WU    21.548826     21.548826
 ( 7   5) <--> ( 7   4)       -0.625101      0.026050      0.026050   WU     6.659350      6.659350
 ( 7   5) <--> ( 7   5)        0.235247      0.157536   (eb)
 ( 7   6) <--> ( 7   1)       -0.009483      0.000006      0.000006   WU     0.001533      0.001533
 ( 7   6) <--> ( 7   2)       -0.155516      0.001612      0.001612   WU     0.412174      0.412174
 ( 7   6) <--> ( 7   3)        0.080151      0.000428      0.000428   WU     0.109483      0.109483
 ( 7   6) <--> ( 7   4)        0.099029      0.000654      0.000654   WU     0.167132      0.167132
 ( 7   6) <--> ( 7   5)       -0.322643      0.006940      0.006940   WU     1.774093      1.774093
 ( 7   6) <--> ( 7   6)       -0.588584     -0.394152   (eb)
 ( 7   7) <--> ( 7   1)       -0.026238      0.000046      0.000046   WU     0.011733      0.011733
 ( 7   7) <--> ( 7   2)       -0.001418      0.000000      0.000000   WU     0.000034      0.000034
 ( 7   7) <--> ( 7   3)        0.025707      0.000044      0.000044   WU     0.011263      0.011263
 ( 7   7) <--> ( 7   4)        0.128137      0.001095      0.001095   WU     0.279821      0.279821
 ( 7   7) <--> ( 7   5)        1.149993      0.088166      0.088166   WU    22.538336     22.538336
 ( 7   7) <--> ( 7   6)        0.074369      0.000369      0.000369   WU     0.094258      0.094258
 ( 7   7) <--> ( 7   7)        0.076432      0.051184   (eb)
 ( 7   8) <--> ( 7   1)       -0.014167      0.000013      0.000013   WU     0.003420      0.003420
 ( 7   8) <--> ( 7   2)        0.021677      0.000031      0.000031   WU     0.008008      0.008008
 ( 7   8) <--> ( 7   3)       -0.007761      0.000004      0.000004   WU     0.001026      0.001026
 ( 7   8) <--> ( 7   4)       -0.115479      0.000889      0.000889   WU     0.227268      0.227268
 ( 7   8) <--> ( 7   5)        0.253730      0.004292      0.004292   WU     1.097173      1.097173
 ( 7   8) <--> ( 7   6)       -1.203002      0.096481      0.096481   WU    24.664022     24.664022
 ( 7   8) <--> ( 7   7)        0.348659      0.008104      0.008104   WU     2.071725      2.071725
 ( 7   8) <--> ( 7   8)       -0.238034     -0.159402   (eb)
 ( 7   9) <--> ( 7   1)        0.020436      0.000028      0.000028   WU     0.007117      0.007117
 ( 7   9) <--> ( 7   2)       -0.039031      0.000102      0.000102   WU     0.025962      0.025962
 ( 7   9) <--> ( 7   3)        0.070514      0.000331      0.000331   WU     0.084739      0.084739
 ( 7   9) <--> ( 7   4)       -0.110184      0.000809      0.000809   WU     0.206905      0.206905
 ( 7   9) <--> ( 7   5)       -0.442669      0.013064      0.013064   WU     3.339561      3.339561
 ( 7   9) <--> ( 7   6)       -0.305834      0.006236      0.006236   WU     1.594052      1.594052
 ( 7   9) <--> ( 7   7)        0.077732      0.000403      0.000403   WU     0.102974      0.102974
 ( 7   9) <--> ( 7   8)        0.193788      0.002504      0.002504   WU     0.640006      0.640006
 ( 7   9) <--> ( 7   9)       -0.540055     -0.361654   (eb)
 ( 7  10) <--> ( 7   1)       -0.000455      0.000000      0.000000   WU     0.000004      0.000004
 ( 7  10) <--> ( 7   2)       -0.040928      0.000112      0.000112   WU     0.028548      0.028548
 ( 7  10) <--> ( 7   3)        0.061194      0.000250      0.000250   WU     0.063819      0.063819
 ( 7  10) <--> ( 7   4)       -0.039302      0.000103      0.000103   WU     0.026325      0.026325
 ( 7  10) <--> ( 7   5)        0.143546      0.001374      0.001374   WU     0.351166      0.351166
 ( 7  10) <--> ( 7   6)       -0.012971      0.000011      0.000011   WU     0.002867      0.002867
 ( 7  10) <--> ( 7   7)        0.581356      0.022532      0.022532   WU     5.759897      5.759897
 ( 7  10) <--> ( 7   8)        0.463579      0.014327      0.014327   WU     3.662506      3.662506
 ( 7  10) <--> ( 7   9)       -0.910550      0.055273      0.055273   WU    14.129894     14.129894
 ( 7  10) <--> ( 7  10)        0.199420      0.133544   (eb)
 ( 7   1) <--> ( 8   1)        0.754478      0.037949      0.033484   WU     9.701160      8.559847
 ( 7   1) <--> ( 8   2)        0.270158      0.004866      0.004293   WU     1.243843      1.097508
 ( 7   1) <--> ( 8   3)       -0.274434      0.005021      0.004430   WU     1.283530      1.132526
 ( 7   1) <--> ( 8   4)       -0.799305      0.042593      0.037582   WU    10.888190      9.607227
 ( 7   1) <--> ( 8   5)       -0.062182      0.000258      0.000227   WU     0.065897      0.058144
 ( 7   1) <--> ( 8   6)       -0.159036      0.001686      0.001488   WU     0.431045      0.380334
 ( 7   1) <--> ( 8   7)       -0.406908      0.011038      0.009740   WU     2.821781      2.489807
 ( 7   1) <--> ( 8   8)        0.003465      0.000001      0.000001   WU     0.000205      0.000181
 ( 7   1) <--> ( 8   9)       -0.069188      0.000319      0.000282   WU     0.081583      0.071985
 ( 7   1) <--> ( 8  10)        0.066352      0.000294      0.000259   WU     0.075030      0.066203
 ( 7   2) <--> ( 8   1)        0.115630      0.000891      0.000786   WU     0.227863      0.201055
 ( 7   2) <--> ( 8   2)       -0.581363      0.022532      0.019881   WU     5.760052      5.082398
 ( 7   2) <--> ( 8   3)        0.236898      0.003741      0.003301   WU     0.956429      0.843908
 ( 7   2) <--> ( 8   4)        0.167102      0.001862      0.001643   WU     0.475875      0.419889
 ( 7   2) <--> ( 8   5)       -0.261300      0.004552      0.004016   WU     1.163618      1.026722
 ( 7   2) <--> ( 8   6)       -1.400944      0.130843      0.115450   WU    33.448167     29.513089
 ( 7   2) <--> ( 8   7)       -0.557510      0.020721      0.018283   WU     5.297071      4.673886
 ( 7   2) <--> ( 8   8)       -0.053221      0.000189      0.000167   WU     0.048272      0.042593
 ( 7   2) <--> ( 8   9)       -0.242897      0.003933      0.003471   WU     1.005488      0.887195
 ( 7   2) <--> ( 8  10)        0.214932      0.003080      0.002717   WU     0.787285      0.694663
 ( 7   3) <--> ( 8   1)       -0.006816      0.000003      0.000003   WU     0.000792      0.000699
 ( 7   3) <--> ( 8   2)       -0.011272      0.000008      0.000007   WU     0.002166      0.001911
 ( 7   3) <--> ( 8   3)       -0.830008      0.045928      0.040524   WU    11.740748     10.359484
 ( 7   3) <--> ( 8   4)       -0.562515      0.021095      0.018613   WU     5.392619      4.758193
 ( 7   3) <--> ( 8   5)       -0.511496      0.017442      0.015390   WU     4.458767      3.934206
 ( 7   3) <--> ( 8   6)       -0.135173      0.001218      0.001075   WU     0.311393      0.274758
 ( 7   3) <--> ( 8   7)       -0.759830      0.038489      0.033961   WU     9.839294      8.681730
 ( 7   3) <--> ( 8   8)        0.721371      0.034692      0.030610   WU     8.868459      7.825111
 ( 7   3) <--> ( 8   9)       -0.138969      0.001288      0.001136   WU     0.329132      0.290410
 ( 7   3) <--> ( 8  10)        0.082649      0.000455      0.000402   WU     0.116416      0.102720
 ( 7   4) <--> ( 8   1)       -0.023360      0.000036      0.000032   WU     0.009300      0.008206
 ( 7   4) <--> ( 8   2)        0.060814      0.000247      0.000218   WU     0.063029      0.055614
 ( 7   4) <--> ( 8   3)        0.133535      0.001189      0.001049   WU     0.303895      0.268143
 ( 7   4) <--> ( 8   4)       -0.361255      0.008700      0.007677   WU     2.224122      1.962461
 ( 7   4) <--> ( 8   5)       -0.038378      0.000098      0.000087   WU     0.025101      0.022148
 ( 7   4) <--> ( 8   6)       -0.405900      0.010984      0.009691   WU     2.807819      2.477488
 ( 7   4) <--> ( 8   7)       -0.285613      0.005438      0.004799   WU     1.390233      1.226676
 ( 7   4) <--> ( 8   8)        1.026977      0.070312      0.062040   WU    17.974335     15.859707
 ( 7   4) <--> ( 8   9)        2.252773      0.338332      0.298529   WU    86.490020     76.314724
 ( 7   4) <--> ( 8  10)       -0.412729      0.011356      0.010020   WU     2.903089      2.561549
 ( 7   5) <--> ( 8   1)       -0.023250      0.000036      0.000032   WU     0.009212      0.008129
 ( 7   5) <--> ( 8   2)        0.028594      0.000055      0.000048   WU     0.013934      0.012295
 ( 7   5) <--> ( 8   3)        0.039253      0.000103      0.000091   WU     0.026259      0.023170
 ( 7   5) <--> ( 8   4)       -0.047025      0.000147      0.000130   WU     0.037687      0.033253
 ( 7   5) <--> ( 8   5)       -0.677100      0.030564      0.026968   WU     7.813331      6.894116
 ( 7   5) <--> ( 8   6)       -0.682231      0.031029      0.027379   WU     7.932203      6.999002
 ( 7   5) <--> ( 8   7)       -0.364971      0.008880      0.007836   WU     2.270118      2.003045
 ( 7   5) <--> ( 8   8)       -0.402771      0.010815      0.009543   WU     2.764692      2.439434
 ( 7   5) <--> ( 8   9)       -0.385214      0.009893      0.008729   WU     2.528915      2.231396
 ( 7   5) <--> ( 8  10)        0.559101      0.020840      0.018388   WU     5.327354      4.700606
 ( 7   6) <--> ( 8   1)        0.017767      0.000021      0.000019   WU     0.005380      0.004747
 ( 7   6) <--> ( 8   2)       -0.007386      0.000004      0.000003   WU     0.000930      0.000820
 ( 7   6) <--> ( 8   3)       -0.008625      0.000005      0.000004   WU     0.001268      0.001119
 ( 7   6) <--> ( 8   4)        0.030228      0.000061      0.000054   WU     0.015572      0.013740
 ( 7   6) <--> ( 8   5)        0.127714      0.001087      0.000959   WU     0.277978      0.245275
 ( 7   6) <--> ( 8   6)       -0.075581      0.000381      0.000336   WU     0.097354      0.085900
 ( 7   6) <--> ( 8   7)        1.431125      0.136541      0.120478   WU    34.904905     30.798446
 ( 7   6) <--> ( 8   8)       -0.093555      0.000583      0.000515   WU     0.149164      0.131615
 ( 7   6) <--> ( 8   9)       -0.055055      0.000202      0.000178   WU     0.051657      0.045579
 ( 7   6) <--> ( 8  10)       -0.084920      0.000481      0.000424   WU     0.122901      0.108442
 ( 7   7) <--> ( 8   1)       -0.008570      0.000005      0.000004   WU     0.001252      0.001104
 ( 7   7) <--> ( 8   2)        0.012676      0.000011      0.000009   WU     0.002739      0.002416
 ( 7   7) <--> ( 8   3)        0.001247      0.000000      0.000000   WU     0.000026      0.000023
 ( 7   7) <--> ( 8   4)       -0.014633      0.000014      0.000013   WU     0.003649      0.003220
 ( 7   7) <--> ( 8   5)        0.022577      0.000034      0.000030   WU     0.008687      0.007665
 ( 7   7) <--> ( 8   6)       -0.000304      0.000000      0.000000   WU     0.000002      0.000001
 ( 7   7) <--> ( 8   7)        0.054547      0.000198      0.000175   WU     0.050707      0.044742
 ( 7   7) <--> ( 8   8)       -0.715940      0.034171      0.030151   WU     8.735437      7.707738
 ( 7   7) <--> ( 8   9)       -0.803943      0.043088      0.038019   WU    11.014916      9.719043
 ( 7   7) <--> ( 8  10)        0.118516      0.000936      0.000826   WU     0.239379      0.211216
