 ********* BEGIN READER ****************************
 
 Nucleus            :  Ra  88 242
 Imin, Imax         :     0  10
 imu, remu          :     1 12.0000
 ( 6   2) <--> ( 8   4)        0.073920      0.000420      0.000321   WU     0.031030      0.023729
 ( 6   2) <--> ( 8   5)       -0.258121      0.005125      0.003919   WU     0.378353      0.289329
 ( 6   2) <--> ( 8   6)       -0.273321      0.005746      0.004394   WU     0.424226      0.324408
 ( 6   2) <--> ( 8   7)       -0.688484      0.036462      0.027883   WU     2.691777      2.058418
 ( 6   2) <--> ( 8   8)       -0.484497      0.018057      0.013808   WU     1.333008      1.019359
 ( 6   2) <--> ( 8   9)       -0.090508      0.000630      0.000482   WU     0.046519      0.035573
 ( 6   2) <--> ( 8  10)        0.332583      0.008509      0.006507   WU     0.628134      0.480338
 ( 6   3) <--> ( 8   1)       -2.147424      0.354725      0.271261   WU    26.187087     20.025420
 ( 6   3) <--> ( 8   2)       -2.940287      0.665022      0.508546   WU    49.094302     37.542701
 ( 6   3) <--> ( 8   3)        7.558613      4.394817      3.360743   WU   324.440967    248.101916
 ( 6   3) <--> ( 8   4)        2.523164      0.489720      0.374491   WU    36.152836     27.646287
 ( 6   3) <--> ( 8   5)       -0.556331      0.023808      0.018206   WU     1.757593      1.344042
 ( 6   3) <--> ( 8   6)        0.638411      0.031351      0.023975   WU     2.314474      1.769892
 ( 6   3) <--> ( 8   7)       -0.813718      0.050934      0.038949   WU     3.760097      2.875368
 ( 6   3) <--> ( 8   8)        0.073417      0.000415      0.000317   WU     0.030608      0.023406
 ( 6   3) <--> ( 8   9)        0.185039      0.002634      0.002014   WU     0.194436      0.148687
 ( 6   3) <--> ( 8  10)        0.090383      0.000628      0.000481   WU     0.046390      0.035474
 ( 6   4) <--> ( 8   1)        0.231129      0.004109      0.003142   WU     0.303361      0.231982
 ( 6   4) <--> ( 8   2)       -1.886463      0.273749      0.209338   WU    20.209157     15.454061
 ( 6   4) <--> ( 8   3)        3.337404      0.856790      0.655192   WU    63.251257     48.368608
 ( 6   4) <--> ( 8   4)       -3.485703      0.934625      0.714713   WU    68.997345     52.762675
 ( 6   4) <--> ( 8   5)        2.622687      0.529114      0.404617   WU    39.061097     29.870250
 ( 6   4) <--> ( 8   6)        1.929966      0.286521      0.219104   WU    21.151968     16.175034
 ( 6   4) <--> ( 8   7)        3.079379      0.729429      0.557798   WU    53.849006     41.178652
 ( 6   4) <--> ( 8   8)        1.344593      0.139071      0.106349   WU    10.266750      7.851044
 ( 6   4) <--> ( 8   9)       -0.158237      0.001926      0.001473   WU     0.142190      0.108734
 ( 6   4) <--> ( 8  10)       -1.136458      0.099349      0.075973   WU     7.334290      5.608575
 ( 6   5) <--> ( 8   1)        0.387849      0.011571      0.008849   WU     0.854233      0.653237
 ( 6   5) <--> ( 8   2)       -3.276165      0.825635      0.631368   WU    60.951322     46.609835
 ( 6   5) <--> ( 8   3)        7.566156      4.403594      3.367454   WU   325.088862    248.597365
 ( 6   5) <--> ( 8   4)      -12.338407     11.710485      8.955076   WU   864.509426    661.095443
 ( 6   5) <--> ( 8   5)       -0.075165      0.000435      0.000332   WU     0.032083      0.024534
 ( 6   5) <--> ( 8   6)       -2.094835      0.337564      0.258137   WU    24.920185     19.056612
 ( 6   5) <--> ( 8   7)       -1.596791      0.196134      0.149985   WU    14.479295     11.072402
 ( 6   5) <--> ( 8   8)       -1.060076      0.086443      0.066104   WU     6.381538      4.880000
 ( 6   5) <--> ( 8   9)        0.336335      0.008702      0.006654   WU     0.642385      0.491235
 ( 6   5) <--> ( 8  10)        0.445671      0.015279      0.011684   WU     1.127923      0.862529
 ( 6   6) <--> ( 8   1)       -0.482244      0.017889      0.013680   WU     1.320644      1.009904
 ( 6   6) <--> ( 8   2)        1.064533      0.087172      0.066661   WU     6.435313      4.921121
 ( 6   6) <--> ( 8   3)       -3.118338      0.748002      0.572002   WU    55.220186     42.227201
 ( 6   6) <--> ( 8   4)       -6.697210      3.450202      2.638389   WU   254.706098    194.775251
 ( 6   6) <--> ( 8   5)       -5.535028      2.356656      1.802149   WU   173.976722    133.041023
 ( 6   6) <--> ( 8   6)        8.342448      5.353572      4.093908   WU   395.219670    302.226806
 ( 6   6) <--> ( 8   7)       -2.057039      0.325493      0.248906   WU    24.029038     18.375147
 ( 6   6) <--> ( 8   8)        0.400441      0.012335      0.009433   WU     0.910602      0.696343
 ( 6   6) <--> ( 8   9)        0.311560      0.007467      0.005710   WU     0.551233      0.421531
 ( 6   6) <--> ( 8  10)        0.020883      0.000034      0.000026   WU     0.002477      0.001894
 ( 6   7) <--> ( 8   1)        0.062250      0.000298      0.000228   WU     0.022006      0.016828
 ( 6   7) <--> ( 8   2)       -0.909801      0.063672      0.048690   WU     4.700501      3.594501
 ( 6   7) <--> ( 8   3)       -2.772458      0.591271      0.452148   WU    43.649723     33.379200
 ( 6   7) <--> ( 8   4)        6.664405      3.416485      2.612606   WU   252.216989    192.871815
 ( 6   7) <--> ( 8   5)        8.978148      6.200550      4.741597   WU   457.746554    350.041483
 ( 6   7) <--> ( 8   6)        3.244267      0.809636      0.619134   WU    59.770210     45.706631
 ( 6   7) <--> ( 8   7)       -4.087680      1.285318      0.982890   WU    94.886704     72.560421
 ( 6   7) <--> ( 8   8)       -1.436754      0.158789      0.121427   WU    11.722389      8.964180
 ( 6   7) <--> ( 8   9)        0.662329      0.033745      0.025805   WU     2.491144      1.904992
 ( 6   7) <--> ( 8  10)        0.371174      0.010598      0.008104   WU     0.782359      0.598275
 ( 6   8) <--> ( 8   1)       -0.082059      0.000518      0.000396   WU     0.038239      0.029241
 ( 6   8) <--> ( 8   2)       -0.360942      0.010021      0.007663   WU     0.739821      0.565745
 ( 6   8) <--> ( 8   3)        0.572345      0.025198      0.019269   WU     1.860233      1.422531
 ( 6   8) <--> ( 8   4)       -3.258854      0.816933      0.624714   WU    60.308889     46.118562
 ( 6   8) <--> ( 8   5)       -3.706233      1.056628      0.808010   WU    78.004014     59.650129
 ( 6   8) <--> ( 8   6)       -3.781643      1.100064      0.841225   WU    81.210588     62.102214
 ( 6   8) <--> ( 8   7)       -2.559206      0.503811      0.385267   WU    37.193077     28.441765
 ( 6   8) <--> ( 8   8)        7.260689      4.055201      3.101036   WU   299.369260    228.929434
 ( 6   8) <--> ( 8   9)        3.050067      0.715608      0.547230   WU    52.828747     40.398454
 ( 6   8) <--> ( 8  10)       -0.136654      0.001436      0.001098   WU     0.106047      0.081095
 ( 6   9) <--> ( 8   1)        0.087533      0.000589      0.000451   WU     0.043510      0.033273
 ( 6   9) <--> ( 8   2)        0.449967      0.015575      0.011910   WU     1.149774      0.879239
 ( 6   9) <--> ( 8   3)        0.096825      0.000721      0.000551   WU     0.053238      0.040712
 ( 6   9) <--> ( 8   4)        1.313774      0.132769      0.101530   WU     9.801514      7.495275
 ( 6   9) <--> ( 8   5)        2.016450      0.312775      0.239181   WU    23.090126     17.657155
 ( 6   9) <--> ( 8   6)        2.112509      0.343284      0.262511   WU    25.342453     19.379523
 ( 6   9) <--> ( 8   7)        2.634511      0.533896      0.408273   WU    39.414093     30.140189
 ( 6   9) <--> ( 8   8)       -4.243473      1.385159      1.059239   WU   102.257315     78.196770
 ( 6   9) <--> ( 8   9)        3.351684      0.864137      0.660811   WU    63.793677     48.783400
 ( 6   9) <--> ( 8  10)        3.434507      0.907372      0.693873   WU    66.985407     51.224135
 ( 6  10) <--> ( 8   1)        0.109619      0.000924      0.000707   WU     0.068237      0.052181
 ( 6  10) <--> ( 8   2)        0.786089      0.047533      0.036349   WU     3.509091      2.683422
 ( 6  10) <--> ( 8   3)        1.252541      0.120681      0.092286   WU     8.909130      6.812864
 ( 6  10) <--> ( 8   4)       -0.281314      0.006088      0.004655   WU     0.449403      0.343661
 ( 6  10) <--> ( 8   5)       -4.062455      1.269503      0.970796   WU    93.719204     71.667627
 ( 6  10) <--> ( 8   6)       -1.411267      0.153206      0.117157   WU    11.310197      8.648974
 ( 6  10) <--> ( 8   7)        2.175165      0.363950      0.278314   WU    26.868044     20.546151
 ( 6  10) <--> ( 8   8)       -3.501643      0.943192      0.721265   WU    69.629802     53.246320
 ( 6  10) <--> ( 8   9)        7.211955      4.000946      3.059547   WU   295.364015    225.866600
 ( 6  10) <--> ( 8  10)       -4.776987      1.755354      1.342330   WU   129.586483     99.095546
 ( 7   1) <--> ( 7   1)        0.429313      0.287494   (eb)
 ( 7   2) <--> ( 7   1)        1.316360      0.115520      0.115520   WU     8.528115      8.528115
 ( 7   2) <--> ( 7   2)       -4.665348     -3.124206   (eb)
 ( 7   3) <--> ( 7   1)       -2.623468      0.458839      0.458839   WU    33.873105     33.873105
 ( 7   3) <--> ( 7   2)        1.867866      0.232595      0.232595   WU    17.170984     17.170984
 ( 7   3) <--> ( 7   3)        1.735221      1.162011   (eb)
 ( 7   4) <--> ( 7   1)       -1.281827      0.109539      0.109539   WU     8.086537      8.086537
 ( 7   4) <--> ( 7   2)       -4.392160      1.286071      1.286071   WU    94.942326     94.942326
 ( 7   4) <--> ( 7   3)        0.437762      0.012776      0.012776   WU     0.943149      0.943149
 ( 7   4) <--> ( 7   4)       -4.790473     -3.207997   (eb)
 ( 7   5) <--> ( 7   1)        0.024741      0.000041      0.000041   WU     0.003013      0.003013
 ( 7   5) <--> ( 7   2)       -0.179035      0.002137      0.002137   WU     0.157754      0.157754
 ( 7   5) <--> ( 7   3)        4.141440      1.143435      1.143435   WU    84.412429     84.412429
 ( 7   5) <--> ( 7   4)       -0.109002      0.000792      0.000792   WU     0.058475      0.058475
 ( 7   5) <--> ( 7   5)        1.012909      0.678306   (eb)
 ( 7   6) <--> ( 7   1)       -0.491473      0.016103      0.016103   WU     1.188784      1.188784
 ( 7   6) <--> ( 7   2)       -0.803382      0.043028      0.043028   WU     3.176492      3.176492
 ( 7   6) <--> ( 7   3)       -2.023071      0.272854      0.272854   WU    20.143073     20.143073
 ( 7   6) <--> ( 7   4)        3.189651      0.678258      0.678258   WU    50.071435     50.071435
 ( 7   6) <--> ( 7   5)       -4.143458      1.144549      1.144549   WU    84.494695     84.494695
 ( 7   6) <--> ( 7   6)        0.578087      0.387123   (eb)
 ( 7   7) <--> ( 7   1)       -0.204304      0.002783      0.002783   WU     0.205427      0.205427
 ( 7   7) <--> ( 7   2)       -0.307701      0.006312      0.006312   WU     0.465975      0.465975
 ( 7   7) <--> ( 7   3)       -0.099942      0.000666      0.000666   WU     0.049159      0.049159
 ( 7   7) <--> ( 7   4)        1.940101      0.250933      0.250933   WU    18.524744     18.524744
 ( 7   7) <--> ( 7   5)       -1.733475      0.200329      0.200329   WU    14.788995     14.788995
 ( 7   7) <--> ( 7   6)       -3.342682      0.744901      0.744901   WU    54.991265     54.991265
 ( 7   7) <--> ( 7   7)       -3.815934     -2.555385   (eb)
 ( 7   8) <--> ( 7   1)       -0.181752      0.002202      0.002202   WU     0.162578      0.162578
 ( 7   8) <--> ( 7   2)       -0.227793      0.003459      0.003459   WU     0.255378      0.255378
 ( 7   8) <--> ( 7   3)        1.019113      0.069239      0.069239   WU     5.111496      5.111496
 ( 7   8) <--> ( 7   4)        2.617094      0.456612      0.456612   WU    33.708708     33.708708
 ( 7   8) <--> ( 7   5)       -0.536656      0.019200      0.019200   WU     1.417410      1.417410
 ( 7   8) <--> ( 7   6)       -1.374612      0.125971      0.125971   WU     9.299594      9.299594
 ( 7   8) <--> ( 7   7)       -1.931599      0.248738      0.248738   WU    18.362746     18.362746
 ( 7   8) <--> ( 7   8)       -1.355546     -0.907757   (eb)
 ( 7   9) <--> ( 7   1)       -0.110907      0.000820      0.000820   WU     0.060537      0.060537
 ( 7   9) <--> ( 7   2)       -0.258156      0.004443      0.004443   WU     0.327996      0.327996
 ( 7   9) <--> ( 7   3)        0.872385      0.050737      0.050737   WU     3.745591      3.745591
 ( 7   9) <--> ( 7   4)        1.447401      0.139665      0.139665   WU    10.310539     10.310539
 ( 7   9) <--> ( 7   5)       -0.636830      0.027037      0.027037   WU     1.995954      1.995954
 ( 7   9) <--> ( 7   6)        4.004939      1.069303      1.069303   WU    78.939707     78.939707
 ( 7   9) <--> ( 7   7)        1.746350      0.203316      0.203316   WU    15.009499     15.009499
 ( 7   9) <--> ( 7   8)        0.106053      0.000750      0.000750   WU     0.055354      0.055354
 ( 7   9) <--> ( 7   9)       -0.366136     -0.245187   (eb)
 ( 7  10) <--> ( 7   1)       -0.126745      0.001071      0.001071   WU     0.079061      0.079061
 ( 7  10) <--> ( 7   2)       -0.009735      0.000006      0.000006   WU     0.000466      0.000466
 ( 7  10) <--> ( 7   3)       -0.231694      0.003579      0.003579   WU     0.264200      0.264200
 ( 7  10) <--> ( 7   4)        0.281761      0.005293      0.005293   WU     0.390719      0.390719
 ( 7  10) <--> ( 7   5)       -0.166905      0.001857      0.001857   WU     0.137101      0.137101
 ( 7  10) <--> ( 7   6)       -1.138474      0.086408      0.086408   WU     6.378955      6.378955
 ( 7  10) <--> ( 7   7)        4.244888      1.201271      1.201271   WU    88.682111     88.682111
 ( 7  10) <--> ( 7   8)       -4.031441      1.083501      1.083501   WU    79.987872     79.987872
 ( 7  10) <--> ( 7   9)       -0.519829      0.018015      0.018015   WU     1.329915      1.329915
 ( 7  10) <--> ( 7  10)       -0.182420     -0.122160   (eb)
 ( 7   1) <--> ( 8   1)        2.897185      0.559579      0.493746   WU    41.310095     36.450084
 ( 7   1) <--> ( 8   2)        0.534549      0.019050      0.016808   WU     1.406304      1.240856
 ( 7   1) <--> ( 8   3)       -1.256508      0.105254      0.092871   WU     7.770238      6.856093
 ( 7   1) <--> ( 8   4)       -1.071741      0.076575      0.067566   WU     5.653057      4.987991
 ( 7   1) <--> ( 8   5)        1.169276      0.091147      0.080424   WU     6.728799      5.937175
 ( 7   1) <--> ( 8   6)        0.534837      0.019070      0.016827   WU     1.407820      1.242194
 ( 7   1) <--> ( 8   7)        0.863070      0.049659      0.043817   WU     3.666031      3.234733
 ( 7   1) <--> ( 8   8)        0.697361      0.032421      0.028607   WU     2.393422      2.111843
 ( 7   1) <--> ( 8   9)        0.805982      0.043307      0.038212   WU     3.197082      2.820955
 ( 7   1) <--> ( 8  10)       -0.404120      0.010888      0.009607   WU     0.803755      0.709196
 ( 7   2) <--> ( 8   1)        0.250042      0.004168      0.003678   WU     0.307701      0.271501
 ( 7   2) <--> ( 8   2)       -2.014472      0.270540      0.238712   WU    19.972199     17.622529
 ( 7   2) <--> ( 8   3)        3.827170      0.976482      0.861602   WU    72.087345     63.606481
 ( 7   2) <--> ( 8   4)        1.358442      0.123024      0.108551   WU     9.082085      8.013604
 ( 7   2) <--> ( 8   5)        1.483534      0.146725      0.129463   WU    10.831748      9.557425
 ( 7   2) <--> ( 8   6)       -4.192900      1.172028      1.034142   WU    86.523228     76.344025
 ( 7   2) <--> ( 8   7)       -0.102353      0.000698      0.000616   WU     0.051559      0.045493
 ( 7   2) <--> ( 8   8)        1.766067      0.207933      0.183470   WU    15.350342     13.544419
 ( 7   2) <--> ( 8   9)        0.312767      0.006522      0.005754   WU     0.481444      0.424803
 ( 7   2) <--> ( 8  10)       -0.511532      0.017444      0.015392   WU     1.287805      1.136298
